part_id_std,part_id_raw,Item Description,Supplier Name,Supplier PN,PSW,PSW Type,PSW Sub Type,YPN Status,Handling Manual,FAR Status,PPAP Details,psw_ok,has_handling_manual,far_ok
7047350930,7047350930,Cable Tie 202Mm,Hellermanntyton - Germany,111-04950,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW204015,180AW204015,Lt Single Wire A39Ya 0.75 Y/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7047376330,7047376330,Cable Tie 200Mm,Hellermanntyton - Germany,111-04889,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
180AW204018,180AW204018,Lt Single Wire A39Ya 0.75 G/O,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204030,180AW204030,Lt Single Wire A39Ya 0.75 B,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204034,180AW204034,Lt Single Wire A39Ya 0.75 B/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,False,True,False
7047753230,7047753230,Band Clip 165Mm,Itw Ef And C France Sas (Prev Trw),3000433810,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7047753930,7047753930,Cable Tie 148Mm,Hellermanntyton - Germany,111-03050,111-03050,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180AW204039,180AW204039,Lt Single Wire A39Ya 0.75 B/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204049,180AW204049,Lt Single Wire A39Ya 0.75 W/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204064,180AW204064,Lt Single Wire A39Ya 0.75 G/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204068,180AW204068,Lt Single Wire A39Ya 0.75 G/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204080,180AW204080,Lt Single Wire A39Ya 0.75 Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7047777030,7047777030,Cable Tie 205Mm,Hellermanntyton - Germany,117-08070,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7047778260,7047778260,Clip Green,Delfingen Ro-Transilvania Srl (Prev. Sofanou),14081,14081,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7047778490,7047778490,Cable Tie 250Mm,Delfingen Europe,12701,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,Requested,False,True,False
180AW204085,180AW204085,Lt Single Wire A39Ya 0.75 Br/R,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW204086,180AW204086,Lt Single Wire A39Ya 0.75 Br/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040F8,180AW2040F8,Lt Single Wire A39Ya 0.75 B/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040G1,180AW2040G1,Lt Single Wire A39Ya 0.75 Y/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040G4,180AW2040G4,Lt Single Wire A39Ya 0.75 V/R,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040G5,180AW2040G5,Lt Single Wire A39Ya 0.75 V/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040K5,180AW2040K5,Lt Single Wire A39Ya 0.75 Gy/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2040W9,180AW2040W9,Lt Single Wire A39Ya 0.75 V/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW206015,180AW206015,Lt Single Wire A39Ya 1 Y/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,A39Y-3TAD 1.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW203940,180AW203940,Lt Single Wire A39Ya 0.5 W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052131330,7052131330,Tape Clip,Hellermanntyton - Germany,151-00992,151-00992,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW206034,180AW206034,Lt Single Wire A39Ya 1 B/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,,PSW,PPAP LEVEL 2,Deleted,OK,To Be Requested,OK,False,True,False
180AW206084,180AW206084,Lt Single Wire A39Ya 1 Br/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7052149330,7052149330,Tape Clip,Hellermanntyton - Germany,151-01403,FU5T-14E044-DA,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7052153030,7052153030,Tape Clip,Hellermanntyton - Germany,151-02262,151-02262,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW2060F8,180AW2060F8,Lt Single Wire A39Ya 1 B/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7052169830,7052169830,Tape Clip,A. Raymond Czech Republic,209423005,209423005,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW2060G4,180AW2060G4,Lt Single Wire A39Ya 1 V/R,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7052176930,7052176930,Tape Clip,Hellermanntyton - Germany,133-02353,133-02353,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW2060K2,180AW2060K2,Lt Single Wire A39Ya 1 Gy/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,A39Y-3TAD 1.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW2060W9,180AW2060W9,Lt Single Wire A39Ya 1 V/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,A39Y-3TAD 1.00,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7052179830,7052179830,Tape Clip,Hellermanntyton - Germany,151-02747,15102747,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
180AW206530,180AW206530,Lt Single Wire A39Ya 1.5 B,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW206533,180AW206533,Lt Single Wire A39Ya 1.5 V/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW206566,180AW206566,Lt Single Wire A39Ya 1.5 G/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7052701130,7052701130,Band Clip 234.2Mm,Hellermanntyton - Germany,157-00216,Hellermann Collective PSW - 62416,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180AW203941,180AW203941,Lt Single Wire A39Ya 0.5 Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052712130,7052712130,Band Clip 219.3Mm,Hellermanntyton - Germany,157-00232,GU5T-14E047-DA,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7052714130,7052714130,Band Clip 237.4Mm,Hellermanntyton - Germany,157-00221,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW206930,180AW206930,Lt Single Wire A39Ya 0.35 B,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203946,180AW203946,Lt Single Wire A39Ya 0.5 W/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW206990,180AW206990,Lt Single Wire A39Ya 0.35 L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7052722030,7052722030,Band Clip 243.8Mm,Hellermanntyton - Germany,157-00219,157-00219,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180AW206998,180AW206998,Lt Single Wire A39Ya 0.35 L/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW2069C1,180AW2069C1,Lt Single Wire A39Ya 0.35 W/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052725930,7052725930,Band Clip 216.8Mm,Hellermanntyton - Germany,157-00224,157-00224,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW2069K5,180AW2069K5,Lt Single Wire A39Ya 0.35 Gy/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW306734,180AW306734,Lt Single Wire A39Yb 6 B/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 6.00,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052728930,7052728930,Band Clip 216.81Mm,Hellermanntyton - Germany,157-00249,157-00249,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW306814,180AW306814,Lt Single Wire A39Yb 4 L/O,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
7052733730,7052733730,Band Clip 232.3Mm,Hellermanntyton - Germany,157-00323,157-00323,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7052735430,7052735430,Band Clip 167Mm,Hellermanntyton - Germany,157-00296,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW306816,180AW306816,Lt Single Wire A39Yb 4 B/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 1,Deleted,OK,To Be Requested,OK,False,True,False
7052753030,7052753030,Band Clip 232Mm,Hellermanntyton - Germany,157-00379,157-00379,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW306830,180AW306830,Lt Single Wire A39Yb 4 B,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052761130,7052761130,Band Clip 227Mm,Hellermanntyton - Germany,157-00458,157-00458,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7052763430,7052763430,Band Clip 215Mm,Hellermanntyton - Germany,157-00268,157-00268,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW306846,180AW306846,Lt Single Wire A39Yb 4 W/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7052771130,7052771130,Band Clip 166.4Mm,Hellermanntyton - Germany,157-00414,157-00477,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7052771430,7052771430,Band Clip 222.3Mm,Hellermanntyton - Germany,157-00437,157-00437,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW306866,180AW306866,Lt Single Wire A39Yb 4 G/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW306898,180AW306898,Lt Single Wire A39Yb 4 L/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
180AW3068E1,180AW3068E1,Lt Single Wire A39Yb 4 W/O,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 4.00,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW307015,180AW307015,Lt Single Wire A39Yb 2.5 Y/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 2.50,"A39Y 2,5 mm²",PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW307048,180AW307048,Lt Single Wire A39Yb 2.5 W/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 2.50,"A39Y 2,5 mm²",PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7075148630,7075148630,Single Panel Grommet,Yna Cps,7075-1486-30,7075-1486-30,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW307096,180AW307096,Lt Single Wire A39Yb 2.5 L/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 2.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW3070F8,180AW3070F8,Lt Single Wire A39Yb 2.5 B/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TBD 2.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW203948,180AW203948,Lt Single Wire A39Ya 0.5 W/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203949,180AW203949,Lt Single Wire A39Ya 0.5 W/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203964,180AW203964,Lt Single Wire A39Ya 0.5 G/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180BE507050,180BE507050,Lt Single Wire C-Flr2Xa 2.5 R,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 2.50,FLR2X/T3-A 2.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BE507075,180BE507075,Lt Single Wire C-Flr2Xa 2.5 Y/R,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 2.50,FLR2X/T3-A 2.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BE5070G4,180BE5070G4,Lt Single Wire C-Flr2Xa 2.5 V/R,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 2.50,FLR2X/T3-A 2.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180AW203966,180AW203966,Lt Single Wire A39Ya 0.5 G/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203968,180AW203968,Lt Single Wire A39Ya 0.5 G/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203969,180AW203969,Lt Single Wire A39Ya 0.5 G/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203970,180AW203970,Lt Single Wire A39Ya 0.5 Y,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203976,180AW203976,Lt Single Wire A39Ya 0.5 Y/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203979,180AW203979,Lt Single Wire A39Ya 0.5 Y/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203980,180AW203980,Lt Single Wire A39Ya 0.5 Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203986,180AW203986,Lt Single Wire A39Ya 0.5 Br/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203987,180AW203987,Lt Single Wire A39Ya 0.5 Br/Y,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203989,180AW203989,Lt Single Wire A39Ya 0.5 Br/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7114198202,7114198202,Terminal Apex Male 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10762774,10762774,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7114198302,7114198302,Terminal Apex Male 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10757692,10757692,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7114198402,7114198402,Terminal Apex Male 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10762775,10762775,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180AW203994,180AW203994,Lt Single Wire A39Ya 0.5 L/W,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW203996,180AW203996,Lt Single Wire A39Ya 0.5 L/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7114410002,7114410002,Terminal Yesc Male 1.5Mm Unsealed,Yel-Bl,7114-4100-02EU,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180C9703994,180C9703994,Lt Single Wire Flrya 0.5 L/W,"Coficab Kenitra (Kenitra, Ma)",FLRY-A 0.50,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW203998,180AW203998,Lt Single Wire A39Ya 0.5 L/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039C1,180AW2039C1,Lt Single Wire A39Ya 0.5 W/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039G1,180AW2039G1,Lt Single Wire A39Ya 0.5 Y/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039G5,180AW2039G5,Lt Single Wire A39Ya 0.5 V/Gy,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039G9,180AW2039G9,Lt Single Wire A39Ya 0.5 V/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039K2,180AW2039K2,Lt Single Wire A39Ya 0.5 Gy/V,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW2039W9,180AW2039W9,Lt Single Wire A39Ya 0.5 V/Br,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.50,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW206030,180AW206030,Lt Single Wire A39Ya 1 B,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 1.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180AW206911,180AW206911,Lt Single Wire A39Ya 0.35 Gy/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW206918,180AW206918,Lt Single Wire A39Ya 0.35 G/O,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180AW206949,180AW206949,Lt Single Wire A39Ya 0.35 W/L,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7114429802,7114429802,Terminal Mx 150 Male 1.5Mm Unsealed,Molex Europe,33000-1003,330001003,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180AW206976,180AW206976,Lt Single Wire A39Ya 0.35 Y/G,"Coficab Kenitra (Kenitra, Ma)",A39Y-3TAD 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7114439402,7114439402,Terminal Get Male 0.64Mm Unsealed,Te Connectivity Emea,0-1438299-2,0-1438299-2,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7114439502,7114439502,Terminal Get Male 0.64Mm Unsealed,Te Connectivity Emea,2-1419158-5,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7114470802,7114470802,Terminal Mx 150 Male 1.5Mm Unsealed,Molex Europe,330001002,330001002,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180BE503910,180BE503910,Lt Single Wire C-Flr2Xa 0.5 Gy/R,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BE503913,180BE503913,Lt Single Wire C-Flr2Xa 0.5 Y/O,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C97040G5,180C97040G5,Lt Single Wire Flrya 0.75 V/Gy,"Coficab Kenitra (Kenitra, Ma)",FLRY-A 0.75,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7114631502,7114631502,Terminal Yesc Iii Male 1.5Mm Unsealed,Yel-Bl,7114-6315-02,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
7114631602,7114631602,Terminal Yesc Iii Male 1.5Mm Unsealed,Yel-Bl,7114-6316-02,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7114631702,7114631702,Terminal Yesc Iii Male 1.5Mm Unsealed,Yel-Bl,7114-6317-02,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
7114654602,7114654602,Terminal Generation Y Male 0.64Mm Unsealed,Te Connectivity Emea,1924275-1,0-1924275-1,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7114666902,7114666902,Terminal Generation Y Male 0.64Mm Unsealed,Te Connectivity Emea,1924275-2,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180BE503915,180BE503915,Lt Single Wire C-Flr2Xa 0.5 Y/Gy,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9706030,180C9706030,Lt Single Wire Flrya 1 B,"Coficab Kenitra (Kenitra, Ma)",FLRY-A 1.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7114700102,7114700102,Terminal Mx 150 Male 1.5Mm Unsealed,Molex Europe,347811004,34781-1004,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
180BE503918,180BE503918,Lt Single Wire C-Flr2Xa 0.5 G/O,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7116107006,7116107006,"Terminal, Terminal Msf Bs Si W/H/D: 2.9/ 3.2/ 18.8",Te Connectivity Emea,0-0925590-4,0-0925590-4,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
180BE503930,180BE503930,Lt Single Wire C-Flr2Xa 0.5 B,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BE503933,180BE503933,Lt Single Wire C-Flr2Xa 0.5 V/W,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7116154402,7116154402,Terminal Obd Female 1.5Mm Unsealed,Te Connectivity Emea,776001-1,0-0776001-1,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
180BE503946,180BE503946,Lt Single Wire C-Flr2Xa 0.5 W/G,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-A 0.50,FLR2X/T3-A 0.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7116173402,7116173402,Terminal Other Female 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10762803,10762803,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7116173502,7116173502,Terminal Apex Female 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10757690,10757690,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7116173802,7116173802,Terminal 110 Female 2.8Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,10762802,10762802,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
