Yazaki PN,BX726_BEV_JOB1+90_YMOK,BX726_BEV_JOB1+90_YRL,BX726_MCA_JOB1+90_YMOK,BX726_MCA_JOB1+90_YRL,BX726_GSR_TT_YMOK,BX726_GSR_TT_YRL,CX482_24MY_YBE,V710_B1_W2_HV_JOB1+90_YBE,V710_JOB1+90_YMO-K,V710_JOB1+90_YOT-G,V710_JOB1+90_YOT-K,V710_JOB1+90_YWTT,V710_B2_J74_JOB1+90_YMOK,V710_B2_J74_JOB1+90_YOT-G,V710_B2_J74_JOB1+90_YOT-K,V710_B2_J74_JOB1+90_YWTT,V710_HV_AWD_TT_YBE,V710_AWD_PP_YMOK,V710_AWD_TT_YOTG,V710_AWD_PP_YOTK,V710_AWD_PP_YWTT,FORD_V769_JOB1+180_HV_YRL,Item Description,Supplier Name,Supplier PN,Original Supplier Name,Original Supplier PN,Customer PN,Document Complete,IsCustomerDrawing,PSW Type,PSW Sub Type,Approved Date,PSW Date OK,PSW,Part Specification,Plant FAR,TDC Remarks,YPN Status,Handling Manual,Customer Engineering Approval,Promised Date,"IMDS STATUS
(Yes, No, N/A)",IMDS REMARKS,FAR Status,FAR Promised date,PPAP Details,BUHIN,R @R OK/NOK,Active Parts,YBE All Projects,YMO-K All Projects,YOT-G All Projects,YOT-K All Projects,YRL All Projects,YWTT All Projects,BX726 BEV,V769,BX726 MCA,BX726 GSR,V710 B1,CX482,V710 B2,V710 ICA AWD BEV,"Not 100% Approved
(Under Deviation)",Parts Under Deviation,part_id_raw,part_id_std,Approved Date_date,Approved Date_year,Approved Date_month,Approved Date_day,Approved Date_qtr,Approved Date_week,PSW Date OK_date,PSW Date OK_year,PSW Date OK_month,PSW Date OK_day,PSW Date OK_qtr,PSW Date OK_week,PSW_date,PSW_year,PSW_month,PSW_day,PSW_qtr,PSW_week,Promised Date_date,Promised Date_year,Promised Date_month,Promised Date_day,Promised Date_qtr,Promised Date_week,FAR Promised date_date,FAR Promised date_year,FAR Promised date_month,FAR Promised date_day,FAR Promised date_qtr,FAR Promised date_week
7277016630,,,,,,,,,,,,,X,,,,,,X,,X,,Connector 12P 060 Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35617113,Aptiv,35617113,,OK,OK,PSW,PPAP LEVEL 2,2025-04-08 00:00:00,OK,35617113,,YWTT25_062,Approved based on Deviation YEMEA-SQ-FORD--25-D001 valid until 25/05/2025/ Part added in BoM on 25-11-2024 / PPAP OK_pending for missing FAR/ Selin informed that no stock no plan of usage is effective now./ Dilara (YOTG PL) confirms no usage in TT phase/ 10/07/2025 FAR sent by Sengul,Common,To Be Requested,,,Yes,,OK,,OK,P,,X,,X,X,,,X,,,,,,,X,X,,,7277016630,7277016630,2025-04-08,2025.0,4.0,8.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
7278016230,,,,,,,,,,,,,X,,,,,,,,,,Connector 12P 060 Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35617103,Aptiv,35617103,KU5T-14A464-AJA,PSW not found.,OK,PSW,PPAP LEVEL 2,2025-06-11 00:00:00,OK,35617103,,,Part added in BoM on 28-04-2025/ PPAP available in eQLM to check/PPAP OK pending on FAR/ supplier will send samples to YMOK.,Added,To Be Requested,,,Yes,,Requested,Waiting Usage,Pending,P,,X,,X,,,,,,,,,,,X,,,,7278016230,7278016230,2025-06-11,2025.0,6.0,11.0,2.0,24,,,,,,,,,,,,,,,,,,,,,,,,
7282557710,,,,,,,,,,,,,X,D,,D,,,,,X,,Connector 6P Yesc Dark Gray,Yse-M,7282-5577-10,Yse,7282-5577-10,,OK,OK,PSW,PPAP LEVEL 1,2019-02-20 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,,X,,,,,,,X,X,,,7282557710,7282557710,2019-02-20,2019.0,2.0,20.0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,,
7283269030,,X,,X,,X,,,,,,,X,D,,D,,,,,X,,Connector 2P 060 Black,Yel-Bl,7283-2690-30,Yna Cps,7283-2690-30,EU5T-14A464-KAA,OK,OK,PSW,PPAP LEVEL 4,2019-07-08 00:00:00,NOT OK,,,,Original Supplier: WDP,Common,OK,,,Yes,,To Be Requested,,OK,P1 / P2,,X,,X,,,X,X,X,,X,X,,,X,X,,,7283269030,7283269030,2019-07-08,2019.0,7.0,8.0,3.0,28,,,,,,,,,,,,,,,,,,,,,,,,
7283310810,,,,,,,,,D,,,X,X,D,,D,,,,,X,,Connector 4P Yesc Dark Gray,Yel-Bl,7283-3108-10,Ycc,7283-3108-10,,OK,OK,PSW,PPAP LEVEL 2,2019-02-04 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,,X,,,,,X,,X,X,,,7283310810,7283310810,2019-02-04,2019.0,2.0,4.0,1.0,6,,,,,,,,,,,,,,,,,,,,,,,,
7196049302,X,X,,X,,,,,D,X,X,X,X,X,D,X,,,,X,X,,Terminal 110 Female 2.8Mm Unsealed,Yna Cps,7196-0493-02,Sumitomo,8240-0426,EU5T-14474-HA,OK,OK,PSW,PPAP LEVEL 4,2016-08-17 00:00:00,NOT OK,,,YRL-P_7000,,Common,OK,,,Yes,,OK,,OK,P,,X,,X,X,X,X,X,X,,X,,X,,X,X,,,7196049302,7196049302,2016-08-17,2016.0,8.0,17.0,3.0,33,,,,,,,,,,,,,,,,,,,,,,,,
7196049402,X,X,,X,,,,,D,X,X,X,X,X,D,X,,,X,X,X,,Terminal 110 Female 2.8Mm Unsealed,Sews-Ce Ltd. (Distribution),82400423,Sumitomo,8240-0423,,OK,OK,PSW,PPAP LEVEL 4,2015-06-24 00:00:00,NOT OK,,Comp15004289,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,,X,,X,X,,,7196049402,7196049402,2015-06-24,2015.0,6.0,24.0,2.0,26,,,,,,,,,,,,,,,,,,,,,,,,
7196049502,,X,,X,,X,,,X,X,X,X,X,X,D,D,,,X,X,X,,Terminal 110 Female 2.8Mm Unsealed,Yel-Bl,7196-0495-02,Yna Cps,7196-0495-02,,OK,OK,PSW,PPAP LEVEL 4,2016-10-04 00:00:00,NOT OK,,,,Original Supplier: Sumitomo,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196049502,7196049502,2016-10-04,2016.0,10.0,4.0,4.0,40,,,,,,,,,,,,,,,,,,,,,,,,
7283374040,,,,,,,,,X,,,,X,D,,,,,,,X,,Connector 6P Yesc Kaizen Light Gray,Yel-Bl,7283-3740-40,Ycc,7283-3740-40,4S7T-14489-YMA,OK,OK,PSW,PPAP LEVEL 2,2018-12-27 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,,X,,,,,X,,X,X,,,7283374040,7283374040,2018-12-27,2018.0,12.0,27.0,4.0,52,,,,,,,,,,,,,,,,,,,,,,,,
7283554830,,,,,,,,,,,,,X,D,,D,,,,,X,,Connector 2P Yesc Black,Yse-M,7283-5548-30,Yse,7283-5548-30,,OK,OK,PSW,PPAP LEVEL 1,2019-10-10 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,,X,,,,,,,X,X,,,7283554830,7283554830,2019-10-10,2019.0,10.0,10.0,4.0,41,,,,,,,,,,,,,,,,,,,,,,,,
7283644340,,X,X,X,,X,,,D,,,,X,D,,D,,,,,X,,Connector 2P Yesc Kaizen Light Gray,Yse-M,7283-6443-40,Yse,7283-6443-40,,OK,OK,PSW,PPAP LEVEL 1,2019-09-30 00:00:00,NOT OK,,,YWTT_25-038,,Common,OK,,,Yes,,OK,,OK,P (M1a),,X,,X,,,X,X,X,,X,X,,,X,X,,,7283644340,7283644340,2019-09-30,2019.0,9.0,30.0,3.0,40,,,,,,,,,,,,,,,,,,,,,,,,
7283645440,,X,,X,,X,,,X,,,,X,D,,D,,,,,X,,Connector 6P Yesc Kaizen Light Gray,Yse-M,7283-6454-40,Yse,7283-6454-40,,OK,OK,PSW,PPAP LEVEL 1,2019-01-08 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,X,X,X,,X,X,X,,X,X,,,7283645440,7283645440,2019-01-08,2019.0,1.0,8.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,
7283646740,,,,,,,,,,,,,X,D,,D,,,,,X,,Connector 12P Yesc Kaizen Light Gray,Yse-M,7283-6467-40,Yse,7283-6467-40,,OK,OK,PSW,PPAP LEVEL 1,2019-05-20 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,,X,,,,,,,X,X,,,7283646740,7283646740,2019-05-20,2019.0,5.0,20.0,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,
7283646940,,X,,X,,X,,,D,,,,X,D,,D,,,,,X,X,Connector 4P Yesc Kaizen Light Gray,Yse-M,7283-6469-40,Yse,7283-6469-40,4S7T-14489-YLA,OK,OK,PSW,PPAP LEVEL 2,2019-03-16 00:00:00,NOT OK,,,YWTT_25-039,,Common,OK,,,Yes,,OK,,OK,P (M1a),,X,,X,,,X,X,X,X,X,X,,,X,X,,,7283646940,7283646940,2019-03-16,2019.0,3.0,16.0,1.0,11,,,,,,,,,,,,,,,,,,,,,,,,
7196093702,X,X,X,X,,X,,,X,X,X,X,X,X,D,X,,,X,X,X,,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456841-4,Te Connectivity,1-1456841-4,,OK,OK,PSW,PPAP LEVEL 1,2019-07-30 00:00:00,NOT OK,,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196093702,7196093702,2019-07-30,2019.0,7.0,30.0,3.0,31,,,,,,,,,,,,,,,,,,,,,,,,
7196093902,X,X,X,X,,X,,,X,X,X,X,X,X,X,X,,,X,X,X,,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456841-3,Te Connectivity,1-1456841-3,,OK,OK,PSW,PPAP LEVEL 1,2019-06-06 00:00:00,NOT OK,1-1456841-1,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196093902,7196093902,2019-06-06,2019.0,6.0,6.0,2.0,23,,,,,,,,,,,,,,,,,,,,,,,,
7196094002,X,X,X,X,X,X,,,X,X,X,X,X,X,X,X,,X,X,X,X,D,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456574-3,Te Connectivity,1-1456574-3,9U5T-14474-DB,OK,OK,PSW,PPAP LEVEL 1,2019-10-16 00:00:00,NOT OK,7196-0940-02,114-13183_Rev.U,YRL-P_1175,,Common,OK,,,Yes,,OK,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196094002,7196094002,2019-10-16,2019.0,10.0,16.0,4.0,42,,,,,,,,,,,,,,,,,,,,,,,,
7196094602,,X,X,X,,X,,,X,X,X,X,X,X,X,X,,X,,X,X,X,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456574-2,Te Connectivity,1-1456574-2,,OK,OK,PSW,PPAP LEVEL 1,2019-08-26 00:00:00,NOT OK,,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,X,X,X,X,,X,X,,,7196094602,7196094602,2019-08-26,2019.0,8.0,26.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7196097602,X,X,,X,,X,,,X,X,X,X,X,X,X,X,,,X,X,X,D,Terminal 025 Female 0.64Mm Unsealed,Te Connectivity Emea,1-2098753-5,Te Connectivity,1-2098753-5,,OK,OK,PSW,PPAP LEVEL 2,2025-01-27 00:00:00,OK,1-2098753-X,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196097602,7196097602,2025-01-27,2025.0,1.0,27.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
7196097702,X,X,X,X,X,X,,,D,X,X,X,X,X,X,X,,,,X,X,X,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-2098753-4,Te Connectivity,1-2098753-4,,OK,OK,PSW,PPAP LEVEL 1,2019-04-02 00:00:00,NOT OK,1-2098753-4,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,X,X,X,X,,X,X,,,7196097702,7196097702,2019-04-02,2019.0,4.0,2.0,2.0,14,,,,,,,,,,,,,,,,,,,,,,,,
7283918530,X,,,X,,X,,X,D,X,,X,X,X,,X,,,,,X,,Connector 4P Mx 150 Black,Molex Europe,33471-0401,Molex,33471-0401,,OK,OK,PSW,PPAP LEVEL 2,2025-01-21 00:00:00,OK,33471-0401,,YRLC_271,,Common,OK,,,Yes,,OK,,OK,P,,X,X,X,X,,X,X,X,,X,X,X,,X,X,,,7283918530,7283918530,2025-01-21,2025.0,1.0,21.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
7196099902,X,X,X,X,,X,,,D,X,X,X,X,X,D,X,,,X,X,X,,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456841-6,Te Connectivity,1-1456841-6,DU5T-14474-EAB,OK,OK,PSW,PPAP LEVEL 2,2021-07-20 00:00:00,NOT OK,,114-13183_Rev.U,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,X,,X,X,X,,X,X,,,7196099902,7196099902,2021-07-20,2021.0,7.0,20.0,3.0,29,,,,,,,,,,,,,,,,,,,,,,,,
7196100102,,,,X,,,,,D,X,X,X,X,X,D,X,,,,X,X,,Terminal 025 Female 0.64Mm Unsealed,Te Connectivity Emea,1-2098753-2,Te Connectivity,1-2098753-2,,OK,OK,PSW,PPAP LEVEL 1,2019-08-28 00:00:00,NOT OK,1-2098753-X,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,X,X,X,X,,,X,,X,,X,X,,,7196100102,7196100102,2019-08-28,2019.0,8.0,28.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7286107630,,,,,,,,,D,X,,X,X,X,,X,,,X,,X,,Connector 2P 375 Black,Yel-Bl,7286-1076-30,Ycc,7286-1076-30,,OK,OK,PSW,PPAP LEVEL 1,2019-01-02 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,X,,,X,,,,,X,,X,X,,,7286107630,7286107630,2019-01-02,2019.0,1.0,2.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,
7287082930,,,,,,,,,,,,,X,D,,D,,,,,,,Connector 8P Mx 150 Black,Molex,33472-0851,Molex,33472-0851,5W7T-14A464-GA (001),OK,OK,PSW,PPAP LEVEL 1,2018-04-02 00:00:00,NOT OK,Molex_Annual Layout,,,Part added in BoM on 05-06-2024,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,,,,,,,,X,,,,7287082930,7287082930,2018-04-02,2018.0,4.0,2.0,2.0,14,,,,,,,,,,,,,,,,,,,,,,,,
7287344930,,,,,,,,,,,,,X,D,,D,,,,,X,,Socket Housing 20P Black,Te Connectivity Emea,0-1241785-2,Te Connectivity,0-1241785-2,3M5T-14489-DNA,OK,OK,PSW,PPAP LEVEL 1,2019-08-29 00:00:00,NOT OK,0-1241785-2,,,Part added in BoM on 05-06-2024,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,X,,,,,,,X,X,,,7287344930,7287344930,2019-08-29,2019.0,8.0,29.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7196139802,,,,,,,,,,,D,,,,D,,,,,X,,,Terminal Ocs Female 0.64Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35088746,Aptiv,35088746,,OK,OK,PSW,PPAP LEVEL 3,2019-07-02 00:00:00,NOT OK,35088746,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,,,X,,,,,,,,,,X,,,7196139802,7196139802,2019-07-02,2019.0,7.0,2.0,3.0,27,,,,,,,,,,,,,,,,,,,,,,,,
7196143202,,,,,,,,,,,D,,,,X,,,,,X,,,Terminal 025 Female 0.64Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35088745,Aptiv,35088745,,OK,OK,PSW,PPAP LEVEL 2,2023-01-31 00:00:00,NOT OK,35088745,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,,,X,,,,,,,,,X,X,,,7196143202,7196143202,2023-01-31,2023.0,1.0,31.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
7288562530,,X,,X,,,,,D,X,,X,X,X,,X,,,,,X,,Connector 13P Generation Y+Mx 150+Other+Yesc Black,Te Connectivity Emea,0-2141647-1,Te Connectivity,0-2141647-1,,OK,OK,PSW,PPAP LEVEL 1,2019-02-14 00:00:00,NOT OK,,,YRLC_195,,Common,OK,,,Yes,,OK,,OK,P1 / P2,,X,,X,X,,X,X,X,,X,,X,,X,X,,,7288562530,7288562530,2019-02-14,2019.0,2.0,14.0,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,
7196218602,X,,,,,,,,D,X,X,X,X,X,X,X,,X,X,X,X,,Terminal Other Female 1.5Mm Sealed,Yna Cps,7196-2186-02,Aptiv,35493303,,OK,OK,PSW,PPAP LEVEL 3,2023-02-13 00:00:00,NOT OK,35493303,,YMOK21-0083,,Common,OK,,,Yes,,OK,,OK,P1 / P2,,X,,X,X,X,,X,X,,,,X,,X,X,,,7196218602,7196218602,2023-02-13,2023.0,2.0,13.0,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,
7196218702,X,,,,,,,,D,,X,,X,D,X,D,,X,X,X,X,,Terminal Ocs Female 1.5Mm Unsealed,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35493302,Aptiv,35493302,,OK,OK,PSW,PPAP LEVEL 2,2023-02-13 00:00:00,NOT OK,35493302,,YMOK22-0151,,Common,OK,,,Yes,,OK,,OK,P1 / P2,,X,,X,X,X,,X,X,,,,X,,X,X,,,7196218702,7196218702,2023-02-13,2023.0,2.0,13.0,1.0,7,,,,,,,,,,,,,,,,,,,,,,,,
7196219602,,,,,,,,,,,X,,,,X,,,X,,X,,,Terminal Other Female 1.5Mm Unsealed,Yna Cps,7196-2196-02,Aptiv,35493301,,OK,OK,PSW,PPAP LEVEL 4,2021-02-03 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1 / P2,,X,,X,,X,,,,,,,X,,X,X,,,7196219602,7196219602,2021-02-03,2021.0,2.0,3.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
7196267102,X,X,X,X,X,X,,,X,,X,,X,D,X,D,,,,X,X,,Terminal Other Female 0.5Mm Unsealed,Molex Interconnect Gmbh,560023-0748,Molex,560023-0748,GU5T-14474-KB,OK,OK,PSW,PPAP LEVEL 2,2024-07-02 00:00:00,NOT OK,5600230748,,YRLP_7063,Part added in BoM on 24-10-2024,Common,OK,,,Yes,,OK,,OK,P,,X,,X,,X,X,X,X,,X,X,X,,X,X,,,7196267102,7196267102,2024-07-02,2024.0,7.0,2.0,3.0,27,,,,,,,,,,,,,,,,,,,,,,,,
7288874330,,,,,,,,,X,,,,X,D,,D,,X,,,X,,Connector 8P Mx 150 Black,Molex Europe,334824801,Molex,33482-4801,,OK,OK,PSW,PPAP LEVEL 4,2019-06-28 00:00:00,NOT OK,33482-48XX,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1 / P2,,X,,X,,,,X,,,,,X,,X,X,,,7288874330,7288874330,2019-06-28,2019.0,6.0,28.0,2.0,26,,,,,,,,,,,,,,,,,,,,,,,,
7288949740,,,,,,,,,D,X,,X,X,X,,X,,,,,X,,Connector 52P Apex+Generation Y+Yesc Iii Light Gray,Yel-Bl,7288-9497-40,Yna Cps,7288-9497-40,,OK,OK,PSW,PPAP LEVEL 1,2021-05-18 00:00:00,NOT OK,,,YMO-K_24-0076,Original Supplier: YCC / SoC OK / FAR from YMO-K OK / FAR from YBE NOK (Forwarded the information to Elcin on 17-05-2024),Common,OK,,,Yes,,OK,,OK,P (M1a),,X,,X,X,,,X,,,,,X,,X,X,,,7288949740,7288949740,2021-05-18,2021.0,5.0,18.0,2.0,20,,,,,,,,,,,,,,,,,,,,,,,,
7288975730,,,,,,,,,,,,,X,,,,,,,,X,,Connector 8P Mx Black,Molex Europe,334824848,Molex,334824848,5W7T-14A624-DB (022),PSW not found.,OK,PSW,PPAP LEVEL 3,,Not OK,334824848,,,Part added in BoM on 28-04-2025/06.06.2025 requested created in eQLM/ on 13.06.2025 supplier reply that request sent manufacturing plant and sample will be sent to YMOK/ PPAP submitted on 18/06/2025 by supplier/PPAP OK pending on FAR,Added,OK,,,Not Checked,,Requested,,Pending,P,,X,,X,,,,X,,,,,,,X,X,,,7288975730,7288975730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198389730,,X,,X,,X,,,,,D,,,,D,,,,,X,,,Connector 20P Other Black,Molex Europe,348240204,Molex,34824-0204,,OK,OK,PSW,PPAP LEVEL 2,2021-03-22 00:00:00,NOT OK,34824-0204,,YRLC_255,,Common,OK,,,Yes,,OK,,OK,P,,X,,,,X,X,,X,,X,X,,,,X,,,7198389730,7198389730,2021-03-22,2021.0,3.0,22.0,1.0,12,,,,,,,,,,,,,,,,,,,,,,,,
7198687930,,X,,X,,,,,,,X,,,,D,,,,,D,,,Connector 16P Ctx Black,Molex Europe,2065230161,Molex,206523-0161,,OK,OK,PSW,PPAP LEVEL 2,2022-08-30 00:00:00,NOT OK,206523-0161,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,,,X,X,,X,,X,,X,,,,,,7198687930,7198687930,2022-08-30,2022.0,8.0,30.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7198789930,,,,,,,,,D,,,,D,,D,,,,,,,,Connector 5P Tak50 Black,Molex Europe,2080372051,Molex,208037-2051,,OK,OK,PSW,PPAP LEVEL 2,2023-04-05 00:00:00,NOT OK,2080372051,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,,,,,,,,,,,,,,,,,,7198789930,7198789930,2023-04-05,2023.0,4.0,5.0,2.0,14,,,,,,,,,,,,,,,,,,,,,,,,
7289508130,,D,,X,,,,,X,,,,X,D,,D,,,,,,,Connector 2P Other Black,Yna Cps,7289-5081-30,Sumitomo,6189-7674,,OK,OK,PSW,PPAP LEVEL 4,2019-04-30 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,X,,,,X,,X,,X,,,,7289508130,7289508130,2019-04-30,2019.0,4.0,30.0,2.0,18,,,,,,,,,,,,,,,,,,,,,,,,
7289521730,,,,,,,,,D,X,,X,X,X,,X,,,,,X,,Connector 10P Ocs Black,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,15514821,Aptiv,15514821,JU5T-14A464-DBA-000,PSW not found.,NOK,PSW,PPAP LEVEL 3 ,,Not OK,15514821,,,"Part added in BoM on 28-04-2025 / According to GPDB, the only transaction is from Nursan / on 13th May Busra informed that supplier is Aptiv Services Deutschland GmbH - DCS Trade Goods/ 06.06.2025 request created in eQLM/ 11.06.2025 supplier inform that only direct business is open with APTIV Mexico/ PPAP OK submitted on 24.06.2025 pending on FAR ",Added,To Be Requested,,,Yes,,Requested,,Pending,P,,X,,X,X,,,X,,,,,X,,X,X,,,7289521730,7289521730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198875930,X,X,,X,X,X,,,X,,X,,X,D,X,D,,,,X,X,X,Connector 2P Generation Y Black,Te Connectivity Germany Gmbh,0-2386146-1,Te Connectivity,0-2386146-1,,OK,OK,PSW,PPAP LEVEL 2,2023-05-18 00:00:00,NOT OK,2386146-1  ,,YRLC_81,,Common,OK,,2023-03-31 00:00:00,Yes,,OK,,OK,P,,X,,X,,X,X,X,X,X,X,X,X,,X,X,,,7198875930,7198875930,2023-05-18,2023.0,5.0,18.0,2.0,20,,,,,,,,,,,,,2023-03-31,2023.0,3.0,31.0,1.0,13,,,,,,
7289568330,,,,,,,,,D,,,,X,D,,D,,,,,X,,Connector 4P Mcp Black,Yel-Bl,7289-5683-30,Yna Cps,7289-5683-30,,OK,OK,PSW,PPAP LEVEL 4,2019-05-09 00:00:00,NOT OK,,,,Original Supplier: Sumitomo,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,X,,,,,,,X,X,,,7289568330,7289568330,2019-05-09,2019.0,5.0,9.0,2.0,19,,,,,,,,,,,,,,,,,,,,,,,,
7289719730,,X,,X,,X,,,,,,,X,D,,,,,,,,,Connector 12P 025+110 Black,Molex Europe,31034-3018,Molex,31034-3018,,OK,OK,PSW,PPAP LEVEL 1,2020-01-06 00:00:00,NOT OK,31034-3016_3018_4008_4016,,,,Common,To Be Requested,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,X,,X,,X,X,,,X,,,,7289719730,7289719730,2020-01-06,2020.0,1.0,6.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,
7289820130,D,D,,D,,,,,,X,,D,X,X,,D,,,,,X,,Connector 52P Apex+Generation Y+Yesc Iii Black,Yel-Bl,7289-8201-30,Ycc,7289-8201-30,,OK,OK,PSW,PPAP LEVEL 4,2018-04-09 00:00:00,NOT OK,,,YRLC_315,,Common,OK,,,Yes,,OK,,OK,P (M1a),,X,,X,X,,,X,,,,,X,,X,X,,,7289820130,7289820130,2018-04-09,2018.0,4.0,9.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
7289836730,,D,,X,,X,,,D,,,,X,D,,D,,,,,X,,Connector 4P Obd Black,Yel-Bl,7289-8367-30,Yna Cps,7289-8367-30,,OK,OK,PSW,PPAP LEVEL 4,2019-08-30 00:00:00,NOT OK,,,,Original Supplier: WDP,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,X,X,,,X,X,,,X,X,,,7289836730,7289836730,2019-08-30,2019.0,8.0,30.0,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,
7289909330,,X,,D,,X,,,D,,,X,X,D,,D,,,,,X,,Connector 6P Yesc Black,Yel-Bl,7289-9093-30,Yse,7289-9093-30,,OK,OK,PSW,PPAP LEVEL 3,2019-07-02 00:00:00,NOT OK,,,,,Common,To Be Requested,,,Yes,,To Be Requested,,OK,P (M1a),,X,,X,,,X,X,X,,,X,X,,X,X,,,7289909330,7289909330,2019-07-02,2019.0,7.0,2.0,3.0,27,,,,,,,,,,,,,,,,,,,,,,,,
7289945730,,,,,,,,,,,,,X,D,,,,,,,X,,Connector 8P Mx 150+Slv Black,Molex Europe,33472-4851,Molex,33472-4851,,OK,OK,PSW,PPAP LEVEL 2,2020-01-08 00:00:00,NOT OK,33472-48XX,,YRLC_259,,Common,OK,,,Yes,,OK,,OK,P1,,X,,X,,,,X,,,,,,,X,X,,,7289945730,7289945730,2020-01-08,2020.0,1.0,8.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,
